Country Code,Country,sector,gas,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
POL,Poland,Energy,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185852814.2,240847706.9,271864699.4,275993232.8,325513196.5,415204678.4,446927374.3,458213256.5,546875000,546623794.2,577181208.1,645270270.3,686206896.6,721854304.6,836065573.8,1003278689,1084905660,1357594937,1722580645,1466666667,1514195584,1681528662,1620129870,1713815789,1868965517,1625850340,1555921053,1662460568,1863492063,2010101010,2132142857,2209836066
POL,Poland,Energy,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30707606436,39960430696,43246896749,38972288057,43770061278,54458293384,57546918722,55869847851,65395136097,62551513011,64202581541,73083192396,77830446958,86165326756,98811166049,1.16953E+11,1.405E+11,1.7861E+11,2.23435E+11,1.89783E+11,1.97637E+11,2.15549E+11,2.04456E+11,2.18267E+11,2.35595E+11,2.06173E+11,1.94994E+11,1.996E+11,2.17177E+11,2.2334E+11,2.27396E+11,2.57896E+11
POL,Poland,Industrial Processes and Product Use,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05144E+12,1.77204E+12,2.02875E+12,2.15833E+12,2.56647E+12,2.85427E+12,3.12195E+12,2.94444E+12,3.48259E+12,3.75691E+12,3.29187E+12,4E+12,3.71963E+12,4.17225E+12,4.57399E+12,6.47619E+12,4.92857E+12,5.87671E+12,8.27907E+12,7.3029E+12,7.68E+12,7.68E+12,8.28216E+12,8.17255E+12,8.60317E+12,7.29771E+12,9.27451E+12,8.17054E+12,9.50607E+12,9.29183E+12,1.02931E+13,1.15214E+13
POL,Poland,Industrial Processes and Product Use,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3528221874,5213471703,6008729344,6236730196,6306818182,7717391304,9142857143,8594594595,10233918129,10625000000,9772727273,12322580645,13916083916,13625000000,14912280702,19006211180,19382022472,21887755102,28709677419,28387096774,29090909091,27936507937,28514285714,30647058824,29944751381,26120218579,25567567568,27736842105,29948979592,30773195876,30932642487,35104166667
POL,Poland,Industrial Processes and Product Use,F-Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64632E+11,6.0639E+11,6.98793E+11,6.62384E+11,6.68675E+11,3.80697E+11,3.49345E+11,2.80919E+11,2.72162E+11,2.11706E+11,1.35433E+11,1.06704E+11,84680851064,74657534247,75443786982,76309226933,72938689218,83139534884,95187165775,76521739130,84805653710,85575364668,77725856698,86258278146,82245827011,84303350970,81833910035,89778534923,1.02802E+11,1.08348E+11,1.12218E+11,1.12898E+11
POL,Poland,Industrial Processes and Product Use,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000149789,26083262945,29311785575,26203318881,30531411596,35297042008,39771314939,42012365904,49348598500,48758102449,40934837451,44202730849,55188862388,51156896794,58609910821,67114093960,76165665842,91113754142,1.33727E+11,3.75702E+11,3.8813E+11,4.62614E+11,3.99641E+11,5.29795E+11,6.2934E+11,6.12224E+11,5.8141E+11,8.1873E+11,8.60174E+11,9.40543E+11,1.08878E+12,5.00386E+12
POL,Poland,Other,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40849048414,52839022541,59842586806,59685337451,73179414828,93616909060,1.00923E+11,1.08889E+11,1.2822E+11,1.30542E+11,1.44295E+11,1.62263E+11,1.73902E+11,1.81976E+11,2.05698E+11,2.548E+11,2.85152E+11,3.59002E+11,4.61842E+11,4.01226E+11,4.16211E+11,4.65043E+11,4.58766E+11,5.00952E+11,5.41307E+11,4.73164E+11,4.47112E+11,4.72849E+11,5.32378E+11,5.87494E+11,5.94468E+11,6.81248E+11
POL,Poland,Total excluding LULUCF,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,977448133.9,1357157713,1533935784,1607458494,1873417722,2458874459,2807017544,2801762115,3196347032,3162790698,3291866029,3520737327,3790476190,4132701422,4857142857,5800947867,6509433962,8210526316,10318840580,8712871287,9552238806,10775510204,10235897436,10687179487,11291666667,9855670103,9854166667,11036649215,12423280423,13415730337,13491525424,15146067416
POL,Poland,Total excluding LULUCF,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175007291.9,228612128.2,258457673.1,263138753.5,307479224.4,391184573,423280423.3,432065217.4,516224188.8,515151515.2,540880503.1,608280254.8,648208469.1,681250000,787037037,947368421.1,1023738872,1272997033,1618181818,1388012618,1432835821,1580838323,1525993884,1613003096,1748387097,1527156550,1459876543,1559171598,1741839763,1877358491,1983388704,2067484663
POL,Poland,Total excluding LULUCF,F-Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64632E+11,6.0639E+11,6.98793E+11,6.62384E+11,6.68675E+11,3.80697E+11,3.49345E+11,2.80919E+11,2.72162E+11,2.11706E+11,1.35433E+11,1.06704E+11,84680851064,74657534247,75443786982,76309226933,72938689218,83139534884,95187165775,76521739130,84805653710,85575364668,77725856698,86258278146,82245827011,84303350970,81833910035,89778534923,1.02802E+11,1.08348E+11,1.12218E+11,1.12898E+11
POL,Poland,Total excluding LULUCF,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012744022,3016991508,3593272238,3537879498,4111293835,5096364354,5779469878,5755739450,6411007884,6409773019,6485182113,7169346726,7912147333,8616532676,9835686184,11708616164,13008068773,15681887968,19866367059,18619294667,20676999423,22484924880,21223024643,21991473555,23347778515,21273565592,20507084265,21832794763,24169308684,25916632661,25041946309,29183806019
POL,Poland,Waste,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3234203384,4285761200,4788682776,4970020441,5880794702,7665317139,8815426997,8920056101,9957325747,9784172662,9942196532,11369047619,12097264438,13498452012,15987460815,19646869984,22660098522,28600000000,36512820513,30449826990,33982300885,39402985075,38458574181,41023622047,44517453799,41206896552,43097949886,49600000000,56172248804,58817733990,61230769231,73260869565
POL,Poland,Waste,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88508E+11,2.72296E+11,3.16567E+11,3.25578E+11,3.75E+11,4.73333E+11,5.26316E+11,5.23026E+11,5.40123E+11,6.3197E+11,6.51515E+11,5.66766E+11,4.58525E+11,3.92086E+11,6.78191E+11,7.55556E+11,8.51852E+11,9.16667E+11,1.17363E+12,9.90991E+11,1.13475E+12,1.19728E+12,9.17279E+11,9.12434E+11,1.01119E+12,9.91701E+11,7.568E+11,8.41853E+11,8.86707E+11,1.28387E+12,9.96661E+11,1.0784E+12
POL,Poland,Waste,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89274936454,1.1164E+11,1.23659E+11,1.27897E+11,1.50195E+11,1.93703E+11,2.16497E+11,2.17778E+11,2.30293E+11,2.2284E+11,2.24584E+11,2.46515E+11,2.5684E+11,2.79215E+11,3.30388E+11,3.90436E+11,4.4357E+11,5.45302E+11,6.83949E+11,5.38872E+11,5.71184E+11,6.35058E+11,5.69557E+11,5.7322E+11,6.02249E+11,5.07603E+11,4.79531E+11,5.66813E+11,6.17492E+11,6.35986E+11,6.12647E+11,6.71141E+11
PRK,"Korea, Dem. People's Rep.",Agriculture,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,"Korea, Dem. People's Rep.",Agriculture,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,"Korea, Dem. People's Rep.",Agriculture,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,"Korea, Dem. People's Rep.",Energy,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,"Korea, Dem. People's Rep.",Energy,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,"Korea, Dem. People's Rep.",Energy,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,"Korea, Dem. People's Rep.",Industrial Processes and Product Use,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,"Korea, Dem. People's Rep.",Industrial Processes and Product Use,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,"Korea, Dem. People's Rep.",Industrial Processes and Product Use,F-Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,"Korea, Dem. People's Rep.",Industrial Processes and Product Use,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,"Korea, Dem. People's Rep.",Other,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,"Korea, Dem. People's Rep.",Total excluding LULUCF,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,"Korea, Dem. People's Rep.",Total excluding LULUCF,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,"Korea, Dem. People's Rep.",Total excluding LULUCF,F-Gas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,"Korea, Dem. People's Rep.",Total excluding LULUCF,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,"Korea, Dem. People's Rep.",Waste,CH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,"Korea, Dem. People's Rep.",Waste,CO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRK,"Korea, Dem. People's Rep.",Waste,N2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRT,Portugal,Agriculture,CH4,793341715.3,854379159.8,911359592,964378879,1039413050,1150297928,1260217876,1417343498,1568953735,1649473568,1919109042,2230691937,2675980444,3529956535,4433516829,4898128568,5422088417,5197460197,5190632939,5787569494,6748004066,6332134034,5985834273,5502959746,5666959337,5992443700,8469049476,10767134270,12452431093,13465353818,17491968937,19611780061,24134078212,21471130373,22401941866,26077348066,26885245902,25434782609,26666666667,27021276596,25454545455,26813186813,30508474576,38150289017,43448275862,44519774011,47231638418,54545454545,60114285714,56647398844,55672514620,57988165680,51428571429,54787878788,55421686747,47380952381,48187134503,50514285714,54689265537,53932584270,51173184358,57471264368
PRT,Portugal,Agriculture,CO2,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.00203E+11,2.04027E+11,2.44861E+11,3.12434E+11,4.20971E+11,3.73506E+11,4.35393E+11,4.15495E+11,5.06199E+11,5.51197E+11,8.93927E+11,8.55007E+11,8.20639E+11,7.96481E+11,7.75938E+11,7.59546E+11,9.71075E+11,1.19858E+12,1.54376E+12,1.41907E+12,1.62297E+12,1.83987E+12,2.2268E+12,1.95896E+12,2.05544E+12,3.25069E+12,2.32075E+12,2.13894E+12,2.87703E+12,2.58656E+12,1.98333E+12,2.34165E+12,3.22196E+12,4.33071E+12,4.82143E+12,4.76998E+12,4.21371E+12,4.11664E+12,4.37604E+12,4.18803E+12,5.1073E+12,4.60526E+12,4.40816E+12,5.04464E+12,4.11449E+12,3.06154E+12,3.10709E+12,3.8704E+12,4.76378E+12,5.74163E+12,5E+12,4.90196E+12
PRT,Portugal,Agriculture,N2O,1663887826,1742883988,1920354290,1864365786,1902737652,2193827776,2545471953,2575207787,2873723579,3053001659,3943310818,4367449304,4792269456,6418184681,7732422941,8260160119,8919082145,8784457765,9294516134,10198438476,12573007531,11817874255,11357220641,10543047747,10657941715,11029411325,15206994526,18977426134,21859506807,23865713592,30430929784,34697752991,42637189104,37730730273,39309711159,47252166392,46638607667,44514450075,48610675532,48817239020,43358182308,46103150130,50673393090,66072944531,69695405266,86983398093,96206074332,1.03252E+11,1.15366E+11,1.0962E+11,1.06488E+11,1.09913E+11,94011960411,96487183428,93101577869,82954687565,87836743048,93637719477,1.0151E+11,98335668805,92362545173,1.0132E+11
PRT,Portugal,Energy,CH4,10644001347,10596950819,11738311546,11835558970,12366739206,13586852333,14568476159,17008121973,19402328635,20497134782,21198001841,27467475343,35122243328,47529336019,56950866589,62411638203,68345652319,70874457226,84640050634,95081498829,1.14423E+11,1.08398E+11,1.01759E+11,89310330302,81348287258,79170241582,1.09917E+11,1.3111E+11,1.54376E+11,89108959091,1.10865E+11,1.29794E+11,1.60595E+11,1.45053E+11,1.60142E+11,2.12613E+11,2.23636E+11,2.17674E+11,2.35071E+11,2.43062E+11,2.27751E+11,2.41584E+11,2.71357E+11,3.4375E+11,4.04278E+11,4.37778E+11,4.83237E+11,5.71429E+11,6.45399E+11,6.20253E+11,6.14194E+11,6.28205E+11,5.61039E+11,5.87013E+11,6.05263E+11,5.23684E+11,5.45695E+11,5.8543E+11,6.4106E+11,6.44295E+11,6.27397E+11,6.94444E+11
PRT,Portugal,Energy,CO2,402166297.7,387913352.9,409857246.7,403068571.7,399585677.2,418523576.3,450472618.1,478353430.5,504306557.8,494257150.8,551580660.1,582380015.2,634978410.5,790081894.6,884464216,948412149.2,950132316.1,1001846884,1118457812,1137727336,1310618320,1258947908,1114151635,962531828.3,920363833.9,1055089795,1336065564,1616876707,1806001625,1522464628,1992755955,2155400949,2368421053,2154416143,2225192886,2438016529,2697368421,2432432432,2352941176,2120200334,2034188034,2071307301,2136075949,2839931153,3129139073,3136942675,3578767123,4332129964,4925093633,4684512428,4968684760,5190677966,4716157205,5183486239,5336426914,4198312236,4449244060,4350393701,5094736842,5517241379,6090425532,6756756757
PRT,Portugal,Energy,N2O,17624074996,18407988188,19233548438,19888454441,20932916439,22535451506,24068219442,26314964820,28659985152,31098394554,31935263667,38840083745,45385271505,56834430005,73092555160,77661314035,88039972137,92000906774,86612633863,94238735282,1.17437E+11,1.11545E+11,1.04002E+11,87055451397,81369285783,83479489385,1.11128E+11,1.32531E+11,1.47722E+11,1.3466E+11,1.58168E+11,1.76142E+11,2.07095E+11,1.74221E+11,1.71552E+11,1.85903E+11,1.81031E+11,1.64275E+11,1.64469E+11,1.51126E+11,1.39625E+11,1.43648E+11,1.87198E+11,2.34615E+11,2.56773E+11,2.68729E+11,2.97179E+11,3.47142E+11,3.82056E+11,3.82394E+11,3.8397E+11,4.17334E+11,3.91801E+11,4.35856E+11,4.41035E+11,3.53326E+11,3.63829E+11,3.58266E+11,4.08081E+11,4.08817E+11,4.13149E+11,4.7397E+11
PRT,Portugal,Industrial Processes and Product Use,CH4,1.36754E+11,1.39206E+11,1.75094E+11,1.86654E+11,2.14733E+11,2.78601E+11,3.64212E+11,5.88743E+11,9.77579E+11,1.61134E+12,1.80183E+12,2.21725E+12,2.58371E+12,3.70321E+12,5.07606E+12,5.77541E+12,6.83457E+12,8.4909E+12,1.08991E+13,1.0339E+13,1.58347E+13,1.34641E+13,3.61275E+12,3.94778E+12,1.59607E+12,1.68421E+12,1.40894E+12,1.14721E+12,2.30459E+12,2.52475E+12,2.99862E+12,4.61752E+12,4.93151E+12,4.45532E+12,4.39157E+12,5.34541E+12,6.56E+12,4.5E+12,4.96994E+12,5.1417E+12,4.62136E+12,6.65757E+12,6.67491E+12,7.08915E+12,6.75E+12,7.36449E+12,9.12664E+12,8.34783E+12,1.25988E+13,1.52174E+13,9.72421E+12,1.07221E+13,1.5292E+13,1.11467E+13,9.2E+12,7.50943E+12,7.62963E+12,8.11009E+12,1.48923E+13,8.88889E+12,8.64151E+12,1.00705E+13
PRT,Portugal,Industrial Processes and Product Use,CO2,1104913635,1048317987,1098270167,1061340886,1035601022,1110773473,1177841249,1376556635,1565089317,1594742752,1817990068,2031259214,2307827077,2879878661,3460946932,3861797973,4166563845,4179244310,4120634044,4566521385,6266003776,5649695561,5749106364,5149272352,4740219746,5265205387,7338238893,8365091295,10415388299,11608063636,13524718250,15682530629,20186915888,17792088371,18426735916,19344262295,19935170178,18027734977,19018404908,18405797101,16807909605,19334389857,20995334370,25821596244,27233429395,28675400291,32554517134,34285714286,39848484848,50935550936,46850393701,53964757709,52173913043,50672645740,47817047817,41983122363,50614250614,50921658986,62532299742,58679706601,54265402844,64267352185
PRT,Portugal,Industrial Processes and Product Use,F-Gas,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.59675E+12,1.21782E+12,7.13415E+11,5.29915E+11,3.96875E+11,2.94554E+11,2.36893E+11,2.07373E+11,2.08333E+11,2.06783E+11,1.82407E+11,1.65873E+11,1.6E+11,1.50286E+11,1.25641E+11,1.13333E+11,1.08407E+11,89626556017,87937743191,85185185185,70070422535,69127516779,69716088328,73556231003,70175438596,67751479290,67024128686
PRT,Portugal,Industrial Processes and Product Use,N2O,3026959773,2978747179,2944849522,2886892396,2894796387,2979118400,3055468993,3215785350,3373896986,3532627297,4619498242,5837025818,5996050973,7649467845,9960409212,13037120187,11703426828,10933846367,8567119219,9871637685,22166868699,24782055019,21703841139,18208809555,22809718926,25275734286,31634988613,46595870508,86340061132,79428078049,1.30763E+11,1.58435E+11,1.95901E+11,2.1255E+11,2.61348E+11,2.22457E+11,2.25547E+11,2.06641E+11,1.98146E+11,2.16332E+11,1.90157E+11,2.07815E+11,2.29959E+11,2.70093E+11,2.84407E+11,3.19359E+11,3.47199E+11,3.81692E+11,4.54923E+11,5.78977E+11,5.36012E+11,1.79901E+12,2.02467E+12,2.43073E+12,2.36028E+12,2.36803E+12,3.24542E+12,2.89692E+12,3.09954E+12,2.86608E+12,3.60778E+12,7.6266E+12
PRT,Portugal,Other,N2O,32569719141,34647059338,37076719880,39240992445,42428209737,46675801635,50834351389,56654571319,62348037874,68180736748,64171803406,74404497776,88950850521,1.09847E+11,1.23459E+11,1.24616E+11,1.22278E+11,1.32009E+11,1.40495E+11,1.43862E+11,1.67259E+11,1.54176E+11,1.43678E+11,1.23525E+11,1.21412E+11,1.33225E+11,1.69297E+11,2.09984E+11,2.37842E+11,1.95515E+11,2.42331E+11,2.64993E+11,2.89933E+11,2.61332E+11,2.69779E+11,2.91157E+11,3.22462E+11,2.95201E+11,2.90984E+11,2.89915E+11,2.87287E+11,3.17361E+11,3.3557E+11,4.53845E+11,5.51503E+11,5.85021E+11,6.74368E+11,7.59782E+11,8.65245E+11,8.22148E+11,8.53267E+11,9.5156E+11,9.00413E+11,9.3744E+11,1.02908E+12,8.69512E+11,9.08377E+11,9.90134E+11,1.13578E+12,1.25839E+12,1.26391E+12,1.459E+12
PRT,Portugal,Total excluding LULUCF,CH4,454548100.2,483041221.1,513038092,540586084.4,578240024.3,635588346.4,693971330.5,775708265.7,858684138.9,913970600.1,1042859898,1198906090,1445545706,1916262119,2304262036,2545737874,2747679941,2731149466,2838382363,3150629547,3770374765,3572880098,3345507375,3018243850,2949470064,3116759511,4390470408,5490931722,6403096670,6658691449,8602607674,9595010675,11550802139,10080610281,10411346350,12102564103,12361809045,11527093596,11980676329,11952941176,10967741935,11244239631,12385321101,15102974828,17260273973,18073394495,19351851852,22588235294,25288461538,23960880196,23681592040,24623115578,22210796915,23789473684,24533333333,21689373297,22637362637,24219178082,26666666667,26373626374,25515320334,29069767442
PRT,Portugal,Total excluding LULUCF,CO2,295666704.1,282439391.7,298229460,291472720.9,288136610.7,304380782.8,325024547.2,356536718.4,382786905.3,376704098.7,422303942.9,451059031.4,497306100.2,618465745.3,703308894.6,758729719.3,770183013.8,805997117,876403509.4,908628657.7,1082122363,1028208260,933570483,810703891.1,771191714.1,877534231.1,1129618115,1353452974,1535347430,1343549716,1737612808,1894556248,2117647059,1919388927,1981881537,2165137615,2374517375,2138939671,2094594595,1898355755,1811263318,1871165644,1939655172,2558139535,2804154303,2826398852,3220338983,3846153846,4376039933,4283216783,4490566038,4729729730,4320000000,4688796680,4801670146,3804971319,4087301587,4003623188,4699029126,5042016807,5465393795,6112469438
PRT,Portugal,Total excluding LULUCF,F-Gas,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.59675E+12,1.21782E+12,7.13415E+11,5.29915E+11,3.96875E+11,2.94554E+11,2.36893E+11,2.07373E+11,2.08333E+11,2.06783E+11,1.82407E+11,1.65873E+11,1.6E+11,1.50286E+11,1.25641E+11,1.13333E+11,1.08407E+11,89626556017,87937743191,85185185185,70070422535,69127516779,69716088328,73556231003,70175438596,67751479290,67024128686
PRT,Portugal,Total excluding LULUCF,N2O,948268813.9,971879376.4,1025789250,1008191652,1029960164,1131636342,1239773030,1284170283,1384612270,1470817151,1863619496,2189919615,2372022681,3087772996,3840942114,4416657043,4459541072,4308066413,4000888163,4489362867,6942830574,6878608861,6402633136,5713013998,6044575515,6407932636,8553934421,10999161269,13903289256,14219292294,18733366704,21236993498,25703270027,23271873782,24417930070,27498135720,27516778523,25830095373,27019959906,26973069408,24349320674,25911137541,29227105434,37160488266,40141024552,46884668475,51569285432,56716135741,63952922867,63242127001,61911451017,70269030001,62485535756,65378384633,64317673378,57075661103,60638172613,63385533184,69408592899,68251620976,65680032123,73590015307
PRT,Portugal,Waste,CH4,1193719777,1254134546,1321881931,1370433144,1460554544,1602551814,1726180789,1913413722,2100582687,2284926500,2553775025,2875501325,3484997788,4572898238,5266884654,5775405326,6069501960,6259714835,6759025626,7446942566,9266625303,8882576909,8195370414,7263906865,6680256702,7089100063,9998942285,12354596374,14448012999,15536946713,20183041081,22032987476,25714285714,21967572694,22153031401,25376344086,25625000000,23517587940,23961352657,23627906977,21250000000,21125541126,22689075630,27049180328,30983606557,32833333333,35274261603,41558441558,46964285714,44545454545,44279069767,46009389671,41941747573,45427135678,47668393782,43497267760,46553672316,50804597701,56608187135,56470588235,55853658537,64516129032
PRT,Portugal,Waste,CO2,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.66494E+12,1.86267E+12,2.22998E+12,2.92453E+12,3.31047E+12,3.56967E+12,3.66357E+12,3.77456E+12,4.03567E+12,4.48951E+12,5.43744E+12,5.19956E+12,4.86886E+12,4.28296E+12,3.91583E+12,4.1525E+12,5.8795E+12,7.23467E+12,8.37255E+12,8.92402E+12,1.14576E+13,1.28394E+13,1.53627E+13,1.35342E+13,1.41402E+13,1.65963E+13,1.5912E+13,1.35104E+13,1.68022E+13,1.81688E+13,2.27099E+13,4.22145E+13,9.78261E+13,2.2696E+13,1.76636E+13,1.69828E+13,1.65873E+13,1.65517E+13,4.93433E+13,1.36111E+13,1.44242E+13,1.72535E+13,1.39355E+13,1.00893E+13,8.91473E+12,8.22314E+12,8.65546E+12,8.43511E+12,7.5625E+12,7.79221E+12,7.08978E+12,7.37463E+12
PRT,Portugal,Waste,N2O,29197377649,30259041269,31242312183,31734846190,32749885396,34495055156,35976712152,38448212072,40848714469,43307393898,51826370751,59494925968,70495627329,95726799876,1.07238E+11,1.1826E+11,1.25425E+11,1.28473E+11,1.49559E+11,1.7381E+11,2.06725E+11,1.99084E+11,1.86598E+11,1.59805E+11,1.45402E+11,1.45588E+11,1.99111E+11,2.3467E+11,2.74832E+11,2.89652E+11,3.85044E+11,4.2474E+11,5.05462E+11,4.33775E+11,4.44257E+11,5.22392E+11,5.38138E+11,5.03356E+11,5.11188E+11,5.07351E+11,4.74262E+11,4.8392E+11,5.43842E+11,6.35696E+11,7.46151E+11,7.84192E+11,8.108E+11,9.05927E+11,9.66649E+11,8.97541E+11,8.64348E+11,9.15532E+11,8.20875E+11,8.76751E+11,8.82071E+11,1.01642E+12,1.04739E+12,1.1102E+12,1.18035E+12,1.15714E+12,1.09779E+12,1.30471E+12
